"id_posizione";"start";"stop"
7342;50;288
7343;1551;1642
7344;468;480
7345;118;134
7346;422;476
7347;127;219
7348;498;548
7349;18;119
7350;477;529
7351;499;548
7352;230;324
7353;430;459
7354;1;61
7355;1187;1262
7356;516;526
7357;154;260
7358;26;185
7359;530;579
7360;16;144
7361;432;454
7362;117;173
7363;566;576
7364;165;184
7365;460;489
7366;668;754
7367;202;261
7368;462;484
7369;805;928
7370;7;70
7371;1257;1375
7372;78;164
7373;1945;2040
7374;196;285
7375;9;271
7376;403;502
7377;15;39
7378;127;139
7379;392;414
7380;581;632
7381;29;133
7382;481;504
7383;36;95
7384;121;131
7385;113;169
7386;134;242
7387;490;513
7388;193;245
7389;230;240
7390;492;512
7391;26;59
7392;243;347
7393;749;836
7394;26;127
7395;335;345
7396;1595;1992
7397;60;93
7398;356;452
7399;127;409
7400;94;127
7401;440;450
7402;56;77
7403;226;300
7404;453;562
7405;80;101
7406;296;381
7407;550;560
7408;104;125
7409;27;110
7410;579;682
7411;128;149
7412;225;314
7413;32;516
7414;633;683
7415;152;173
7416;43;124
7417;594;669
7418;176;197
7419;722;810
7420;684;736
7421;846;878
7422;869;958
7423;200;221
7424;2002;2193
7425;6;67
7426;301;322
7427;3207;3222
7428;401;574
7429;325;346
7430;1190;1596
7431;349;370
7432;3424;3465
7433;57;140
7434;3424;3784
7435;373;394
7436;99;140
7437;963;1057
7438;259;321
7439;1064;1152
7440;372;567
7441;130;157
7442;1188;1278
7443;132;152
7444;1285;1382
7445;158;180
7446;1485;1573
7447;274;302
7448;1601;1854
7449;276;297
7450;1607;1630
7451;345;372
7452;1715;1727
7453;347;367
7454;2583;2673
7455;373;400
7456;2680;2774
7457;374;395
7458;397;418
7459;2966;3218
7460;631;658
7461;559;580
7462;3081;3093
7463;633;653
7464;607;628
7465;7;50
7466;751;778
7467;3443;3457
7468;631;652
7469;16;58
7470;753;773
7471;3622;3653
7472;16;253
7473;779;806
7474;3743;3784
7475;59;100
7476;3997;4045
7477;101;142
7478;542;841
7479;120;134
7480;583;609
7481;143;184
7482;959;1006
7483;162;176
7484;1201;1252
7485;4046;4100
7486;185;226
7487;1204;1271
7488;655;676
7489;204;218
7490;4101;4152
7491;1218;1300
7492;117;144
7493;755;777
7494;1249;1303
7495;119;139
7496;778;799
7497;1325;1393
7498;145;172
7499;802;823
7500;4139;4149
7501;1335;1396
7502;826;847
7503;4153;4204
7504;1578;1686
7505;920;955
7506;1727;1783
7507;4191;4201
7508;147;167
7509;943;954
7510;4206;4257
7511;173;200
7512;943;954
7513;175;195
7514;4258;4309
7515;957;996
7516;201;229
7517;984;995
7518;203;224
7519;4310;4361
7520;464;484
7521;4501;4848
7522;13;120
7523;2411;2492
7524;147;246
7525;2575;2691
7526;253;347
7527;96;156
7528;2699;2715
7529;13;120
7530;33;66
7531;147;246
7532;984;995
7533;78;155
7534;253;347
7535;991;1022
7536;204;519
7537;53;74
7538;998;1034
7539;261;329
7540;77;97
7541;1013;1024
7542;68;201
7543;101;122
7544;1022;1033
7545;345;579
7546;378;399
7547;1036;1074
7548;494;523
7549;404;425
7550;1062;1073
7551;948;987
7552;429;449
7553;1062;1073
7554;963;972
7555;451;472
7556;1076;1100
7557;77;149
7558;474;495
7559;814;993
7560;496;517
7561;1215;1506
7562;640;781
7563;33;74
7564;47;111
7565;1076;1112
7566;313;419
7567;734;923
7568;1091;1102
7569;965;1079
7570;1100;1111
7571;319;492
7572;1100;1111
7573;1;109
7574;131;154
7575;807;1038
7576;1121;1157
7577;1031;1175
7578;940;954
7579;77;141
7580;1447;1506
7581;1793;2025
7582;162;228
7583;23;73
7584;253;317
7585;76;97
7586;98;119
7587;121;142
7588;1145;1156
7589;145;166
7590;1145;1156
7591;354;421
7592;168;189
7593;22;28
7594;216;237
7595;93;115
7596;240;261
7597;88;134
7598;391;626
7599;264;285
7600;1160;1333
7601;288;309
7602;1337;1368
7603;312;333
7604;528;542
7605;336;357
7606;1206;1440
7607;98;119
7608;272;301
7609;274;296
7610;525;532
7611;302;331
7612;655;685
7613;1356;1367
7614;304;326
7615;954;1000
7616;1356;1367
7617;332;355
7618;1416;1423
7619;1371;1407
7620;334;354
7621;1850;1896
7622;31;514
7623;1395;1406
7624;2312;2319
7625;360;382
7626;580;664
7627;1412;1448
7628;119;131
7629;1078;1284
7630;387;408
7631;1436;1447
7632;1314;1499
7633;411;432
7634;1436;1447
7635;55;69
7636;498;597
7637;1453;1528
7638;128;143
7639;602;691
7640;187;295
7641;1491;1527
7642;116;186
7643;696;785
7644;245;346
7645;17;101
7646;384;518
7647;109;185
7648;662;889
7649;336;861
7650;141;158
7651;337;352
7652;302;335
7653;11;176
7654;652;693
7655;308;333
7656;727;767
7657;60;77
7658;348;381
7659;806;824
7660;354;379
7661;67;579
7662;426;495
7663;14;94
7664;812;841
7665;154;234
7666;308;615
7667;85;255
7668;280;338
7669;27;202
7670;187;231
7671;198;235
7672;288;328
7673;258;440
7674;226;478
7675;447;639
7676;482;485
7677;643;680
7678;605;668
7679;363;419
7680;778;860
7681;7;92
7682;920;1010
7683;99;192
7684;1147;1229
7685;200;294
7686;1;1291
7687;266;287
7688;658;669
7689;594;665
7690;292;313
7691;727;800
7692;685;857
7693;316;337
7694;803;1266
7695;871;1046
7696;386;536
7697;1275;1291
7698;1049;1086
7699;565;619
7700;2;29
7701;7;19
7702;31;57
7703;210;230
7704;55;306
7705;317;455
7706;61;88
7707;449;460
7708;174;186
7709;162;241
7710;11;133
7711;243;325
7712;331;409
7713;338;408
7714;44;203
7715;26;83
7716;119;183
7717;195;644
7718;812;846
7719;750;762
7720;379;385
7721;31;523
7722;28;511
7723;590;655
7724;171;199
7725;202;377
7726;323;331
7727;405;552
7728;63;116
7729;22;101
7730;134;209
7731;342;393
7732;140;196
7733;1090;1260
7734;24;93
7735;108;244
7736;613;640
7737;83;497
7738;140;156
7739;876;882
7740;91;299
7741;29;63
7742;64;98
7743;101;135
7744;28;206
7745;202;242
7746;289;486
7747;493;686
7748;138;172
7749;173;199
7750;206;240
7751;244;278
7752;615;635
7753;279;313
7754;641;673
7755;238;301
7756;119;149
7757;73;151
7758;908;1106
7759;314;348
7760;690;727
7761;107;131
7762;356;384
7763;732;904
7764;134;209
7765;387;421
7766;137;163
7767;918;1093
7768;424;458
7769;1096;1133
7770;461;495
7771;498;532
7772;535;569
7773;570;598
7774;1137;1345
7775;262;486
7776;100;176
7777;601;635
7778;103;129
7779;369;579
7780;148;230
7781;234;250
7782;233;312
7783;489;662
7784;636;666
7785;683;850
7786;670;693
7787;694;728
7788;46;163
7789;732;759
7790;5;107
7791;187;417
7792;148;405
7793;223;228
7794;154;187
7795;362;373
7796;391;419
7797;422;627
7798;267;279
7799;406;479
7800;45;107
7801;547;555
7802;446;505
7803;760;794
7804;651;799
7805;23;58
7806;796;822
7807;36;48
7808;954;1014
7809;90;125
7810;1085;1099
7811;103;115
7812;520;781
7813;156;191
7814;61;121
7815;633;645
7816;81;165
7817;79;99
7818;37;286
7819;593;1077
7820;599;622
7821;933;945
7822;1;111
7823;784;912
7824;160;219
7825;30;647
7826;453;508
7827;22;142
7828;241;421
7829;196;822
7830;443;548
7831;197;212
7832;2201;2214
7833;742;759
7834;10;85
7835;488;549
7836;418;476
7837;566;700
7838;477;536
7839;479;512
7840;537;596
7841;324;410
7842;538;573
7843;424;484
7844;215;307
7845;471;669
7846;256;460
7847;419;517
7848;28;63
7849;41;53
7850;97;132
7851;551;606
7852;845;905
7853;906;965
7854;966;1016
7855;1011;1054
7856;133;168
7857;379;456
7858;2;75
7859;237;332
7860;81;156
7861;341;382
7862;195;260
7863;86;105
7864;276;343
7865;156;167
7866;405;470
7867;364;462
7868;487;553
7869;77;110
7870;3;76
7871;370;381
7872;77;118
7873;104;201
7874;231;348
7875;356;583
7876;428;442
7877;82;157
7878;370;381
7879;76;342
7880;82;105
7881;498;505
7882;196;208
7883;193;258
7884;147;334
7885;274;341
7886;365;397
7887;427;492
7888;509;575
7889;343;413
7890;165;446
7891;1025;1075
7892;171;194
7893;1026;1075
7894;308;320
7895;1095;1214
7896;403;460
7897;16;99
7898;1240;1513
7899;43;119
7900;108;188
7901;1;30
7902;401;479
7903;171;179
7904;404;412
7905;1583;1596
7906;180;459
7907;29;138
7908;66;104
7909;266;293
7910;268;288
7911;562;783
7912;210;326
7913;253;293
7914;685;699
7915;294;321
7916;153;230
7917;296;316
7918;860;1155
7919;250;328
7920;322;350
7921;1193;1427
7922;20;156
7923;324;345
7924;1330;1344
7925;83;101
7926;351;378
7927;306;597
7928;158;301
7929;379;406
7930;672;912
7931;407;435
7932;812;826
7933;198;216
7934;995;1273
7935;409;430
7936;505;636
7937;437;465
7938;547;565
7939;439;460
7940;642;645
7941;1312;1546
7942;467;494
7943;578;641
7944;1449;1463
7945;469;489
7946;86;325
7947;229;243
7948;396;613
7949;5142;5153
7950;5142;5153
7951;495;522
7952;5168;5275
7953;497;517
7954;1316;1355
7955;523;546
7956;1603;1680
7957;525;546
7958;423;510
7959;555;573
7960;515;607
7961;614;709
7962;47;377
7963;35;47
7964;714;807
7965;4038;4374
7966;56;72
7967;809;914
7968;25;188
7969;84;92
7970;918;1015
7971;69;108
7972;208;393
7973;348;468
7974;288;383
7975;213;232
7976;8;313
7977;288;306
7978;299;307
7979;286;329
7980;41;156
7981;594;627
7982;600;625
7983;690;719
7984;386;484
7985;317;328
7986;485;591
7987;317;328
7988;917;1144
7989;720;749
7990;1064;1135
7991;102;286
7992;750;779
7993;1083;1093
7994;321;554
7995;917;1150
7996;2379;2398
7997;1102;1116
7998;264;443
7999;110;135
8000;309;394
8001;1176;1439
8002;309;317
8003;293;378
8004;295;567
8005;122;182
8006;42;224
8007;157;180
8008;440;457
8009;38;105
8010;315;395
8011;399;458
8012;124;196
8013;630;795
8014;2044;2197
8015;27;115
8016;1355;1430
8017;313;409
8018;1378;1388
8019;125;201
8020;254;277
8021;212;305
8022;341;419
8023;279;288
8024;377;425
8025;418;433
8026;426;471
8027;473;521
8028;48;82
8029;522;569
8030;48;89
8031;724;794
8032;304;379
8033;1120;1190
8034;430;507
8035;131;164
8036;856;932
8037;429;462
8038;435;460
8039;532;561
8040;659;712
8041;9;445
8042;725;779
8043;791;846
8044;40;60
8045;35;124
8046;896;952
8047;86;105
8048;954;1010
8049;495;502
8050;1012;1077
8051;11;133
8052;138;218
8053;340;415
8054;13;41
8055;47;73
8056;128;223
8057;235;328
8058;331;417
8059;176;204
8060;212;238
8061;270;463
8062;64;169
8063;354;397
8064;31;48
8065;126;135
8066;65;121
8067;108;230
8068;1;159
8069;148;195
8070;486;669
8071;204;245
8072;696;914
8073;625;672
8074;648;719
8075;1336;1511
8076;628;669
8077;967;1055
8078;1544;1739
8079;157;167
8080;83;171
8081;24;58
8082;10;87
8083;187;258
8084;1;116
8085;281;346
8086;349;382
8087;365;436
8088;355;380
8089;453;522
8090;381;414
8091;542;611
8092;387;412
8093;106;183
8094;636;707
8095;456;489
8096;5;65
8097;729;798
8098;134;221
8099;462;487
8100;496;529
8101;502;527
8102;588;922
8103;126;147
8104;148;169
8105;170;191
8106;194;215
8107;219;240
8108;1036;1109
8109;51;129
8110;1149;1222
8111;1778;1887
8112;1230;1298
8113;1;16
8114;1324;1396
8115;198;390
8116;1691;1794
8117;397;483
8118;148;316
8119;437;456
8120;564;610
8121;267;476
8122;577;585
8123;407;416
8124;567;622
8125;617;678
8126;875;929
8127;620;675
8128;21;125
8129;26;139
8130;1011;1077
8131;248;328
8132;1013;1049
8133;365;453
8134;22;182
8135;110;170
8136;605;691
8137;742;865
8138;1538;1656
8139;1579;1587
8140;2531;2656
8141;2683;2976
8142;30;191
8143;3088;3254
8144;72;111
8145;3123;3164
8146;3142;3156
8147;193;284
8148;3454;3514
8149;291;384
8150;45;420
8151;389;483
8152;600;1009
8153;484;590
8154;889;1143
8155;1063;1134
8156;1027;1058
8157;1082;1092
8158;6;81
8159;1175;1437
8160;335;408
8161;1351;1428
8162;438;513
8163;1376;1386
8164;517;589
8165;176;219
8166;3498;3664
8167;332;607
8168;2254;2260
8169;157;222
8170;490;673
8171;235;328
8172;684;921
8173;8;76
8174;1337;1512
8175;7;64
8176;1545;1753
8177;250;468
8178;18;53
8179;400;409
8180;33;42
8181;558;613
8182;101;139
8183;840;900
8184;249;339
8185;902;960
8186;419;488
8187;1018;1073
8188;174;273
8189;1079;1117
8190;367;640
8191;546;617
8192;486;498
8193;848;913
8194;641;712
8195;1676;1726
8196;950;1038
8197;1810;1880
8198;569;596
8199;1815;1872
8200;571;591
8201;22;128
8202;681;710
8203;422;487
8204;683;705
8205;1148;1198
8206;722;749
8207;1151;1195
8208;724;744
8209;1446;1516
8210;750;779
8211;1451;1508
8212;752;774
8213;11;42
8214;781;803
8215;122;155
8216;807;836
8217;128;153
8218;809;831
8219;1098;1128
8220;163;196
8221;169;194
8222;38;177
8223;178;210
8224;198;209
8225;198;209
8226;211;242
8227;230;241
8228;230;241
8229;243;271
8230;1100;1123
8231;262;273
8232;1375;1402
8233;274;306
8234;1947;1972
8235;294;305
8236;1949;1973
8237;294;305
8238;2114;2144
8239;307;338
8240;2116;2139
8241;326;337
8242;2172;2202
8243;326;337
8244;2174;2197
8245;113;175
8246;2218;2241
8247;220;486
8248;2256;2286
8249;343;355
8250;2258;2281
8251;1791;1838
8252;2388;2410
8253;94;160
8254;1792;1838
8255;334;419
8256;1954;1966
8257;586;672
8258;1994;2191
8259;728;798
8260;2231;2333
8261;737;767
8262;62;90
8263;2622;2694
8264;93;264
8265;2750;2835
8266;209;217
8267;43;75
8268;299;448
8269;43;172
8270;1;82
8271;86;129
8272;49;304
8273;362;466
8274;117;133
8275;546;575
8276;22;138
8277;546;617
8278;580;661
8279;576;608
8280;22;65
8281;497;540
8282;541;584
8283;832;844
8284;690;736
8285;896;939
8286;693;733
8287;945;988
8288;795;829
8289;998;1041
8290;8;370
8291;267;278
8292;1304;1343
8293;1304;1622
8294;295;377
8295;1321;1335
8296;1500;1539
8297;1541;1582
8298;1583;1613
8299;1283;1866
8300;2124;2463
8301;2320;2340
8302;3629;3661
8303;476;586
8304;626;1169
8305;494;506
8306;93;181
8307;518;530
8308;1827;1944
8309;605;665
8310;1950;1966
8311;20;108
8312;87;133
8313;54;142
8314;231;450
8315;166;254
8316;758;784
8317;278;365
8318;182;318
8319;829;862
8320;835;860
8321;1018;1051
8322;1024;1049
8323;1271;1606
8324;7;42
8325;210;306
8326;389;477
8327;601;656
8328;488;523
8329;945;955
8330;533;568
8331;959;1009
8332;996;1006
8333;1010;1067
8334;2341;2434
8335;3718;3896
8336;4428;4479
8337;17;593
8338;7;63
8339;36;64
8340;265;369
8341;383;568
8342;756;814
8343;765;771
8344;62;407
8345;5;354
8346;546;558
8347;567;570
8348;149;231
8349;259;337
8350;385;466
8351;242;253
8352;10;203
8353;118;145
8354;556;612
8355;1701;1799
8356;1143;1322
8357;1237;1246
8358;1544;1812
8359;1926;1953
8360;2066;2283
8361;2236;2279
8362;2257;2266
8363;433;439
8364;36;546
8365;1271;1304
8366;1876;1890
8367;40;86
8368;136;165
8369;138;160
8370;110;391
8371;164;192
8372;271;300
8373;111;146
8374;226;405
8375;1778;1833
8376;1827;1882
8377;120;140
8378;1832;1858
8379;146;173
8380;148;168
8381;69;113
8382;200;268
8383;227;240
8384;174;201
8385;176;196
8386;202;233
8387;16;146
8388;454;474
8389;171;298
8390;112;139
8391;594;715
8392;114;134
8393;110;148
8394;136;147
8395;156;193
8396;181;192
8397;140;167
8398;181;192
8399;195;229
8400;142;162
8401;217;230
8402;168;195
8403;170;190
8404;196;224
8405;198;219
8406;232;271
8407;356;494
8408;473;493
8409;506;641
8410;725;734
8411;9;208
8412;728;768
8413;441;528
8414;756;767
8415;818;858
8416;846;859
8417;861;903
8418;549;627
8419;45;210
8420;889;902
8421;79;111
8422;895;904
8423;112;144
8424;904;946
8425;145;177
8426;178;210
8427;4;284
8428;10;34
8429;121;133
8430;932;945
8431;947;986
8432;974;987
8433;988;1118
8434;1128;1253
8435;1330;1368
8436;40;129
8437;139;398
8438;477;536
8439;799;850
8440;1356;1367
8441;860;1101
8442;1356;1370
8443;1089;1104
8444;1356;1390
8445;1;92
8446;1375;1412
8447;328;637
8448;1400;1411
8449;809;830
8450;1400;1411
8451;866;887
8452;1416;1454
8453;1440;1453
8454;1455;1496
8455;923;944
8456;1079;1364
8457;1380;1463
8458;1482;1495
8459;1497;1539
8460;1524;1538
8461;1540;1582
8462;1582;1708
8463;1724;1864
8464;1969;2007
8465;110;138
8466;1995;2006
8467;447;497
8468;1995;2009
8469;537;587
8470;1995;2029
8471;636;686
8472;764;788
8473;738;753
8474;444;612
8475;554;563
8476;654;827
8477;21;92
8478;14;116
8479;2014;2051
8480;194;264
8481;2039;2050
8482;50;115
8483;2039;2050
8484;2056;2090
8485;2076;2089
8486;2091;2131
8487;173;221
8488;2132;2174
8489;178;219
8490;2160;2173
8491;2208;2301
8492;242;355
8493;2230;2275
8494;330;354
8495;385;502
8496;2307;2321
8497;522;634
8498;2322;2459
8499;677;797
8500;63;337
8501;819;938
8502;914;937
8503;965;1090
8504;1121;1224
8505;69;92
8506;134;190
8507;999;1251
8508;1005;1032
8509;1124;1136
8510;1209;1232
8511;65;196
8512;232;501
8513;1257;1378
8514;417;447
8515;182;383
8516;648;735
8517;196;229
8518;150;239
8519;230;262
8520;97;120
8521;297;329
8522;390;417
8523;330;362
8524;526;585
8525;626;720
8526;1786;1849
8527;28;50
8528;7;120
8529;168;206
8530;374;647
8531;493;505
8532;536;636
8533;661;682
8534;419;446
8535;692;712
8536;447;470
8537;715;736
8538;738;760
8539;761;783
8540;832;853
8541;85;97
8542;873;894
8543;273;295
8544;321;343
8545;895;916
8546;470;492
8547;918;939
8548;570;935
8549;941;962
8550;61;109
8551;963;984
8552;1;78
8553;987;1008
8554;79;155
8555;1013;1033
8556;409;468
8557;1037;1058
8558;31;136
8559;1061;1082
8560;1106;1127
8561;1129;1150
8562;1175;1422
8563;178;291
8564;33;42
8565;184;216
8566;217;249
8567;250;282
8568;63;188
8569;1064;1086
8570;108;132
8571;1064;1163
8572;181;286
8573;1570;1596
8574;6826;6885
8575;41;130
8576;484;692
8577;135;394
8578;468;525
8579;785;836
8580;847;1088
8581;1076;1091
8582;2;61
8583;66;126
8584;145;204
8585;243;302
8586;784;967
8587;915;940
8588;1008;1217
8589;1285;1348
8590;1513;1576
8591;415;436
8592;79;260
8593;442;469
8594;158;176
8595;2423;2474
8596;88;134
8597;98;119
8598;525;532
8599;655;685
8600;954;1000
8601;1416;1423
8602;1850;1896
8603;444;464
8604;2312;2319
8605;495;519
8606;35;124
8607;497;518
8608;134;393
8609;605;628
8610;498;554
8611;607;628
8612;802;853
8613;55;82
8614;864;1105
8615;1093;1108
8616;273;284
8617;37;107
8618;153;238
8619;292;369
8620;2759;2979
8621;2896;2937
8622;2938;2979
8623;84;111
8624;57;158
8625;208;235
8626;161;234
8627;281;335
8628;350;437
8629;305;314
8630;473;560
8631;364;393
8632;612;673
8633;176;246
8634;577;713
8635;328;355
8636;773;897
8637;330;350
8638;168;206
8639;356;383
8640;358;378
8641;412;439
8642;414;434
8643;464;493
8644;15;104
8645;466;488
8646;22;49
8647;494;521
8648;34;48
8649;496;516
8650;460;507
8651;7;321
8652;460;597
8653;351;390
8654;485;499
8655;366;375
8656;556;597
8657;293;326
8658;1390;1426
8659;293;334
8660;1390;1432
8661;8;466
8662;274;355
8663;11;305
8664;430;473
8665;182;274
8666;622;632
8667;534;679
8668;72;136
8669;39;49
8670;787;977
8671;419;517
8672;92;125
8673;926;951
8674;138;166
8675;1019;1132
8676;139;164
8677;276;330
8678;340;397
8679;410;470
8680;490;550
8681;554;610
8682;625;682
8683;397;487
8684;169;179
8685;652;659
8686;222;446
8687;310;339
8688;273;457
8689;447;644
8690;489;601
8691;684;786
8692;612;673
8693;257;271
8694;595;617
8695;392;409
8696;687;709
8697;277;291
8698;799;830
8699;66;317
8700;1;72
8701;257;284
8702;72;95
8703;259;279
8704;184;196
8705;344;384
8706;341;355
8707;285;312
8708;512;540
8709;287;307
8710;514;535
8711;313;340
8712;771;814
8713;315;335
8714;57;224
8715;341;368
8716;51;227
8717;343;363
8718;433;602
8719;369;396
8720;630;722
8721;371;391
8722;895;1042
8723;397;424
8724;399;419
8725;1283;1372
8726;425;452
8727;1666;1824
8728;427;447
8729;1702;1710
8730;453;480
8731;1849;1914
8732;455;475
8733;37;314
8734;481;508
8735;244;277
8736;483;503
8737;296;325
8738;45;125
8739;182;393
8740;186;234
8741;361;483
8742;395;427
8743;298;320
8744;426;458
8745;363;390
8746;1266;1338
8747;365;385
8748;2151;2610
8749;542;575
8750;138;188
8751;681;714
8752;139;188
8753;848;881
8754;264;314
8755;1113;1146
8756;265;314
8757;30;68
8758;397;509
8759;70;108
8760;551;807
8761;96;107
8762;557;580
8763;96;107
8764;670;682
8765;110;146
8766;481;558
8767;134;145
8768;575;669
8769;1853;1946
8770;134;145
8771;1950;2041
8772;148;172
8773;2046;2140
8774;148;184
8775;163;174
8776;2146;2239
8777;172;183
8778;2242;2343
8779;172;183
8780;2345;2432
8781;2440;2534
8782;186;210
8783;2542;2630
8784;186;222
8785;2637;2722
8786;201;212
8787;2733;2828
8788;210;221
8789;16;61
8790;224;248
8791;31;40
8792;224;260
8793;91;132
8794;273;463
8795;1;4
8796;118;145
8797;120;140
8798;239;250
8799;146;173
8800;248;259
8801;148;168
8802;248;259
8803;174;201
8804;262;286
8805;176;196
8806;262;299
8807;202;229
8808;277;288
8809;204;224
8810;301;337
8811;246;274
8812;316;327
8813;248;269
8814;325;336
8815;281;309
8816;325;336
8817;283;304
8818;310;337
8819;339;395
8820;312;332
8821;383;394
8822;437;465
8823;383;394
8824;439;460
8825;397;421
8826;477;505
8827;479;500
8828;513;536
8829;515;536
8830;634;656
8831;636;656
8832;664;686
8833;666;686
8834;397;439
8835;694;718
8836;696;717
8837;412;423
8838;441;481
8839;722;750
8840;724;745
8841;752;780
8842;469;480
8843;469;480
8844;754;775
8845;485;670
8846;783;810
8847;672;708
8848;785;805
8849;687;698
8850;809;832
8851;696;707
8852;811;832
8853;886;913
8854;888;909
8855;930;957
8856;932;952
8857;959;986
8858;696;707
8859;961;981
8860;714;885
8861;887;923
8862;911;922
8863;924;960
8864;950;1137
8865;1139;1175
8866;1154;1165
8867;1163;1174
8868;1163;1174
8869;1177;1200
8870;1177;1212
8871;1191;1202
8872;1200;1211
8873;1200;1211
8874;1214;1250
8875;1238;1249
8876;1240;1268
8877;1255;1295
8878;1283;1294
8879;1283;1294
8880;990;1010
8881;1297;1321
8882;1297;1333
8883;1022;1042
8884;1312;1323
8885;1321;1332
8886;1138;1166
8887;21;50
8888;1140;1161
8889;25;44
8890;287;293
8891;1197;1217
8892;1225;1252
8893;1227;1247
8894;1256;1284
8895;49;104
8896;1258;1279
8897;122;158
8898;1286;1311
8899;11;69
8900;1288;1309
8901;28;48
8902;124;157
8903;130;155
8904;717;772
8905;720;769
8906;927;1046
8907;75;147
8908;80;139
8909;45;110
8910;164;316
8911;119;189
8912;368;440
8913;300;383
8914;456;525
8915;600;682
8916;17;39
8917;14;42
8918;131;153
8919;322;415
8920;169;198
8921;1;25
8922;171;193
8923;78;181
8924;80;89
8925;229;256
8926;231;251
8927;255;283
8928;153;177
8929;257;278
8930;194;298
8931;284;311
8932;286;306
8933;868;925
8934;312;342
8935;345;373
8936;5617;5626
8937;347;368
8938;7041;7076
8939;7054;7066
8940;7077;7112
8941;7090;7102
8942;7117;7189
8943;1744;1753
8944;103;258
8945;3168;3203
8946;268;309
8947;3181;3193
8948;297;308
8949;297;308
8950;311;347
8951;335;346
8952;335;346
8953;3204;3239
8954;349;385
8955;3217;3229
8956;3244;3316
8957;167;234
8958;373;384
8959;297;390
8960;373;384
8961;393;475
8962;489;590
8963;848;916
8964;952;1019
8965;387;411
8966;387;423
8967;402;413
8968;450;471
8969;411;422
8970;148;304
8971;411;422
8972;405;577
8973;429;465
8974;84;107
8975;444;455
8976;453;464
8977;453;464
8978;1;77
8979;103;176
8980;468;500
8981;213;272
8982;237;317
8983;269;320
8984;488;499
8985;488;499
8986;541;577
8987;715;989
8988;565;576
8989;565;576
8990;90;123
8991;580;616
8992;90;157
8993;604;615
8994;124;157
8995;619;655
8996;615;648
8997;1055;1088
8998;1055;1088
8999;1345;1350
9000;643;654
9001;643;654
9002;657;693
9003;672;683
9004;47;293
9005;681;692
9006;115;131
9007;251;430
9008;681;692
9009;610;776
9010;696;753
9011;794;925
9012;753;777
9013;6;50
9014;753;789
9015;41;130
9016;262;272
9017;768;779
9018;777;788
9019;777;788
9020;791;815
9021;791;827
9022;806;817
9023;815;826
9024;815;826
9025;829;865
9026;853;864
9027;867;903
9028;891;902
9029;891;902
9030;908;1006
9031;1007;1105
9032;1106;1200
9033;1307;1343
9034;1331;1342
9035;1331;1346
9036;521;678
9037;787;919
9038;985;1147
9039;1171;1339
9040;1403;1533
9041;1617;1745
9042;69;90
9043;93;114
9044;116;137
9045;140;161
9046;164;185
9047;189;210
9048;212;233
9049;236;257
9050;284;305
9051;308;329
9052;332;353
9053;356;378
9054;383;404
9055;407;428
9056;495;594
9057;599;688
9058;693;779
9059;169;200
9060;171;195
9061;255;277
9062;315;337
9063;317;337
9064;364;386
9065;498;526
9066;500;521
9067;531;559
9068;533;554
9069;636;664
9070;638;659
9071;669;690
9072;791;812
9073;375;418
9074;473;647
9075;593;602
9076;787;956
9077;343;390
9078;346;387
9079;384;460
9080;416;463
9081;497;554
9082;592;625
9083;712;896
9084;842;851
9085;1028;1193
9086;408;485
9087;1;21
9088;35;181
9089;73;102
9090;163;181
9091;187;368
9092;373;552
9093;554;591
9094;590;642
9095;799;963
9096;963;969
9097;964;1002
9098;1023;1214
9099;82;103
9100;106;127
9101;130;151
9102;154;175
9103;178;199
9104;201;222
9105;434;455
9106;458;479
9107;482;503
9108;506;527
9109;529;550
9110;233;1407
9111;300;332
9112;333;365
9113;366;398
9114;400;432
9115;433;465
9116;466;498
9117;499;531
9118;563;595
9119;596;628
9120;629;661
9121;663;695
9122;1082;1114
9123;1115;1147
9124;1149;1181
9125;1182;1214
9126;1217;1249
9127;1251;1283
9128;1284;1316
9129;1319;1351
9130;1352;1384
9131;1725;1789
9132;533;581
9133;1;43
9134;104;167
9135;578;605
9136;580;600
9137;606;633
9138;608;628
9139;634;661
9140;636;656
9141;662;689
9142;664;684
9143;715;741
9144;717;737
9145;8;79
9146;381;411
9147;440;467
9148;442;462
9149;518;545
9150;520;540
9151;546;573
9152;548;568
9153;574;601
9154;576;596
9155;602;629
9156;604;624
9157;630;657
9158;632;652
9159;658;685
9160;660;680
9161;686;713
9162;688;708
9163;714;741
9164;716;736
9165;742;769
9166;744;764
9167;770;797
9168;772;792
9169;798;825
9170;800;820
9171;826;853
9172;828;848
9173;854;881
9174;856;876
9175;882;909
9176;910;937
9177;912;932
9178;938;965
9179;940;960
9180;966;993
9181;968;988
9182;994;1021
9183;996;1016
9184;1022;1050
9185;1024;1045
9186;70;224
9187;225;390
9188;24;289
9189;203;280
9190;225;235
9191;148;175
9192;196;218
9193;225;241
9194;421;428
9195;41;290
9196;110;126
9197;185;236
9198;374;422
9199;30;67
9200;4306;4393
9201;4451;4567
9202;42;482
9203;98;139
9204;668;973
9205;674;697
9206;787;799
9207;974;1052
9208;10;97
9209;113;190
9210;41;291
9211;86;118
9212;86;316
9213;184;218
9214;275;307
9215;294;308
9216;91;339
9217;160;176
9218;41;290
9219;110;126
9220;3;121
9221;103;109
9222;2147;2255
9223;2274;2563
9224;2858;2941
9225;11;89
9226;99;175
9227;191;268
9228;294;370
9229;542;619
